,date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
0,2022-04-22,2000,7,44,6,10,185,S,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,86,5,2,1000,30,44,7,44,3,37,5,40,14,22,5,40,1
0,2022-04-22,2100,5,42,5,8,182,S,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,2,1,1001,30,53,5,42,3,38,3,38,14,22,3,38,1
0,2022-04-22,2200,5,40,6,9,186,S,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,96,1,0,1001,30,68,5,40,3,38,2,36,15,24,2,36,1
0,2022-04-22,2300,4,39,6,10,191,S,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,97,1,0,1001,30,84,4,39,3,38,1,34,16,26,1,34,1
0,2022-04-23,0,4,38,7,11,195,SSW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,99,0,0,1001,30,100,4,38,3,38,1,33,17,28,1,33,1
0,2022-04-23,100,3,37,7,11,192,SSW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,99,0,0,1000,30,100,3,37,3,37,-0,32,19,31,-0,32,1
0,2022-04-23,200,2,36,7,12,188,S,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,99,0,0,1000,30,100,2,36,2,36,-1,31,21,35,-1,31,1
0,2022-04-23,300,2,36,8,12,184,S,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,99,0,0,999,29,100,2,36,2,35,-1,30,23,38,-1,30,1
0,2022-04-23,400,2,36,7,11,185,S,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,99,3,1,998,29,100,2,36,2,35,-1,30,22,36,-1,30,1
0,2022-04-23,500,2,35,6,9,185,S,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,99,6,3,998,29,100,2,35,2,35,-1,30,21,33,-1,30,1
0,2022-04-23,600,1,35,5,8,186,S,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,100,9,5,997,29,100,1,35,1,34,-1,30,19,31,-1,30,1
0,2022-04-23,700,2,35,5,9,191,S,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,100,8,4,997,29,100,2,35,1,34,-1,30,22,36,-1,30,1
0,2022-04-23,800,2,36,6,10,196,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.3,0.0,100,7,4,997,29,100,2,36,2,35,-1,31,24,38,-1,31,1
0,2022-04-23,900,2,36,7,11,201,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,100,6,3,997,29,100,2,36,2,35,-1,31,25,40,-1,31,1
0,2022-04-23,1000,2,36,7,11,215,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,99,6,3,998,29,91,2,36,2,36,-1,31,24,39,-1,31,1
0,2022-04-23,1100,2,35,7,12,230,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.4,0.0,98,7,4,999,30,82,2,35,1,35,-1,29,24,38,-1,29,1
0,2022-04-23,1200,2,36,8,13,245,WSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,97,7,4,1000,30,73,2,36,1,34,-1,30,27,43,-1,30,1
0,2022-04-23,1300,4,39,9,14,236,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,93,8,4,1000,30,74,4,39,1,34,0,33,27,43,0,33,1
0,2022-04-23,1400,5,40,9,15,226,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,90,8,5,999,30,76,5,40,2,35,1,34,27,44,1,34,1
0,2022-04-23,1500,5,41,7,12,217,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.3,0.0,87,9,5,999,30,78,5,41,3,37,2,36,29,46,2,36,1
0,2022-04-23,1600,5,40,6,10,217,SW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png'},{'value': 'Moderate rain at times'},0.6,0.0,87,9,5,1000,30,78,5,40,3,37,2,36,22,35,2,36,1
0,2022-04-23,1700,4,40,8,12,218,SW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png'},{'value': 'Moderate rain at times'},0.6,0.0,88,10,6,1001,30,77,4,40,3,37,2,35,16,25,2,35,1
0,2022-04-23,1800,4,40,6,10,218,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.3,0.0,88,10,6,1002,30,77,4,40,2,36,2,35,14,22,2,35,1
0,2022-04-23,1900,3,38,5,8,235,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,90,7,4,1004,30,71,3,38,2,35,1,34,13,21,1,34,1
0,2022-04-23,2000,2,35,4,6,253,WSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.4,0.0,93,5,2,1006,30,64,2,35,1,34,-0,32,16,26,-0,32,1
0,2022-04-23,2100,1,33,2,4,270,W,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.3,0.0,96,2,1,1008,30,58,1,33,-0,32,-0,31,13,20,-0,31,1
0,2022-04-23,2200,1,34,3,5,254,WSW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.3,0.0,96,5,2,1007,30,72,1,34,0,33,-1,31,11,18,-1,31,1
0,2022-04-23,2300,1,34,4,6,238,WSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.1,0.0,97,7,4,1005,30,86,1,34,1,33,-1,31,10,17,-1,31,1
0,2022-04-24,0,1,34,4,7,222,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,98,10,6,1004,30,100,1,34,1,33,-1,30,9,15,-1,30,1
0,2022-04-24,100,1,34,4,6,233,SW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.3,0.0,98,7,4,1004,30,100,1,34,1,33,-1,30,11,18,-1,30,1
0,2022-04-24,200,1,34,4,6,245,WSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.3,0.0,98,3,2,1003,30,100,1,34,1,33,-1,31,11,18,-1,31,1
0,2022-04-24,300,1,34,3,5,257,WSW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png'},{'value': 'Moderate rain at times'},0.8,0.0,98,0,0,1003,30,100,1,34,1,34,-0,31,18,29,-0,31,1
0,2022-04-24,400,1,34,3,5,286,WNW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png'},{'value': 'Moderate rain at times'},0.9,0.0,97,3,2,1004,30,94,1,34,1,34,-0,32,22,35,-0,32,1
0,2022-04-24,500,2,35,3,5,315,NW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png'},{'value': 'Moderate rain at times'},0.8,0.0,96,7,4,1004,30,88,2,35,1,34,0,33,22,36,0,33,1
0,2022-04-24,600,2,35,3,4,344,NNW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png'},{'value': 'Moderate rain at times'},0.6,0.0,95,10,6,1004,30,82,2,35,1,34,1,33,21,34,1,33,1
0,2022-04-24,700,2,35,3,4,347,NNW,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png'},{'value': 'Moderate rain at times'},0.5,0.0,92,10,6,1004,30,80,2,35,1,33,1,33,13,21,1,33,1
0,2022-04-24,800,3,38,3,5,349,N,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.4,0.0,89,10,6,1004,30,79,3,38,1,35,2,36,15,24,2,36,1
0,2022-04-24,900,5,40,3,5,352,N,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,86,10,6,1004,30,78,5,40,2,35,4,39,13,21,4,39,1
0,2022-04-24,1000,6,42,3,5,311,NW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,81,10,6,1004,30,75,6,42,1,34,5,41,14,22,5,41,2
0,2022-04-24,1100,6,42,3,5,271,W,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,76,9,5,1004,30,73,6,42,1,33,5,41,15,23,5,41,2
0,2022-04-24,1200,7,44,3,5,231,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,71,9,5,1004,30,70,7,44,0,33,6,42,14,23,6,42,2
0,2022-04-24,1300,9,48,4,6,223,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,73,9,5,1005,30,76,9,48,1,35,8,46,14,22,8,46,2
0,2022-04-24,1400,8,46,4,6,215,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,75,10,6,1005,30,83,8,46,2,36,7,45,12,19,7,45,2
0,2022-04-24,1500,10,51,4,7,207,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.2,0.0,77,10,6,1005,30,89,10,51,4,38,10,49,12,19,10,49,3
0,2022-04-24,1600,10,50,3,5,216,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,80,10,6,1006,30,82,10,50,4,38,10,50,10,17,10,50,3
0,2022-04-24,1700,10,50,2,4,226,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,83,10,6,1006,30,75,10,50,4,39,10,50,9,15,10,50,2
0,2022-04-24,1800,9,49,2,3,235,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,85,10,6,1007,30,68,9,49,4,39,9,49,8,12,9,49,1
0,2022-04-24,1900,9,47,1,2,270,W,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,89,7,4,1008,30,72,9,47,4,39,9,47,6,10,9,47,1
0,2022-04-24,2000,7,45,1,2,305,NW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.1,0.0,92,5,2,1009,30,76,7,45,4,40,7,45,4,7,7,45,1
0,2022-04-24,2100,7,44,1,2,340,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,96,2,1,1010,30,80,7,44,4,39,7,44,4,7,7,44,1
0,2022-04-24,2200,6,43,2,3,338,NNW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.1,0.0,95,2,1,1012,30,75,6,43,4,39,6,43,5,9,6,43,1
0,2022-04-24,2300,5,42,3,4,337,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,95,2,1,1013,30,70,5,42,4,38,5,41,6,9,5,41,1
0,2022-04-25,0,5,41,3,5,336,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,95,2,1,1014,30,64,5,41,3,38,4,39,6,10,4,39,1
0,2022-04-25,100,4,40,4,6,338,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,95,5,2,1014,30,58,4,40,3,37,3,37,7,12,3,37,1
0,2022-04-25,200,4,38,4,6,340,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,7,4,1015,30,52,4,38,2,36,2,36,6,10,2,36,1
0,2022-04-25,300,3,37,4,6,342,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,10,6,1015,30,46,3,37,2,35,1,34,7,12,1,34,1
0,2022-04-25,400,2,36,4,6,343,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,92,10,6,1015,30,34,2,36,1,34,1,33,7,12,1,33,1
0,2022-04-25,500,2,35,4,6,344,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,91,10,6,1015,30,22,2,35,0,33,0,32,7,11,0,32,1
0,2022-04-25,600,1,34,3,5,345,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,90,10,6,1016,30,11,1,34,0,32,-0,31,7,11,-0,31,2
